Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0002;1147;570;49.69;577;50.31;6;0.52;1.04;2;0.17;0.35000000000000003;569;49.61;98.61;1;F;LECLERC-BRUANT;Marie;ECO;42;3.66;7.38;94038;48.779787,2.337384;Salle Jean Marie Ducrot;10 rue des Jardins;94240;L'Haÿ-les-Roses;Salle Jean Marie Ducrot -  L'Haÿ-les-Roses
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0001;927;483;52.1;444;47.9;4;0.43;0.9;2;0.22;0.45;438;47.25;98.65;10;M;MILISAVLJEVIC;Boris;DVG;10;1.08;2.2800000000000002;94002;48.805619,2.421818;Mairie;Salle Joseph Franceschi;94140;Alfortville;Mairie -  Alfortville
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0012;960;386;40.21;574;59.79;9;0.9400000000000001;1.57;3;0.31;0.52;562;58.54;97.91;1;M;PIERRON;Jean-Claude;DIV;6;0.63;1.07;94068;48.799754,2.503426;Ecole primaire le Parc Est;16 avenue de l'Est;94100;Saint-Maur-des-Fossés;Ecole primaire le Parc Est -  Saint-Maur-des-Fossés
94;Val-de-Marne;03;3ème circonscription;077;Villeneuve-le-Roi;0004;914;474;51.86;440;48.14;12;1.31;2.73;0;0.0;0.0;428;46.83;97.27;5;M;GONZALES;Didier;LR;188;20.57;43.93;94077;48.731877,2.411686;Groupes Scolaire Haut Pays;154 avenue de la République;94290;Villeneuve-le-Roi;Groupes Scolaire Haut Pays -  Villeneuve-le-Roi
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0020;1078;460;42.67;618;57.33;3;0.28;0.49;1;0.09;0.16;614;56.96;99.35;10;F;MICHEL;Stéphanie;FI;50;4.64;8.14;94080;48.847849,2.427225;Ecole élémentaire de l'Ouest;22 rue Victor Basch;94300;Vincennes;Ecole élémentaire de l'Ouest -  Vincennes
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0002;980;443;45.2;537;54.8;7;0.71;1.3;0;0.0;0.0;530;54.08;98.7;13;F;GAILLOT;Albane;REM;181;18.47;34.15;94076;48.792166,2.363261;Médiathèque Elsa Triolet;Esplanade Pierre - Yves Cosnier;94800;Villejuif;Médiathèque Elsa Triolet -  Villejuif
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0024;1025;478;46.63;547;53.37;4;0.39;0.73;4;0.39;0.73;539;52.59;98.54;7;F;JAOUEN;Marianne;ECO;31;3.02;5.75;94076;48.803532,2.361307;Ecole élémentaire Henri Wallon;29 rue Sacco et Vanzetti;94800;Villejuif;Ecole élémentaire Henri Wallon -  Villejuif
94;Val-de-Marne;11;11ème circonscription;003;Arcueil;0010;1151;667;57.95;484;42.05;17;1.48;3.51;0;0.0;0.0;467;40.57;96.49;9;M;CAREY;Jérôme;EXG;2;0.17;0.43;94003;48.802999,2.3346400000000003;Maternelle Louise Michel;62 avenue de la Convention;94110;Arcueil;Maternelle Louise Michel -  Arcueil
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0026;707;360;50.92;347;49.08;10;1.4100000000000001;2.88;0;0.0;0.0;337;47.67;97.12;15;M;CARVOUNAS;Luc;SOC;126;17.82;37.39;94002;48.786729,2.42552;Ecole Primaire Montaigne - refectoire;Place San Benedetto Del Tronto;94140;Alfortville;Ecole Primaire Montaigne - refectoire -  Alfortville
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0001;1112;455;40.92;657;59.08;3;0.27;0.46;3;0.27;0.46;651;58.54;99.09;9;M;DESROCHES;Bernard;DIV;6;0.54;0.92;94080;48.846975,2.439167;Hôtel de ville;Place du Général Leclerc;94300;Vincennes;Hôtel de ville -  Vincennes
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0007;1034;451;43.62;583;56.38;3;0.29;0.51;3;0.29;0.51;577;55.8;98.97;2;M;GILLARD;Pierre-Eric;EXG;3;0.29;0.52;94046;48.80853,2.433745;Palais des sports;4 rue Edouard Herriot;94700;Maisons-Alfort;Palais des sports -  Maisons-Alfort
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0023;928;416;44.83;512;55.17;3;0.32;0.59;2;0.22;0.39;507;54.63;99.02;9;M;HERBILLON;Michel;LR;192;20.69;37.87;94046;48.81539,2.425564;Ecole maternelle Paul Bert;2 rue Paul Bert;94700;Maisons-Alfort;Ecole maternelle Paul Bert -  Maisons-Alfort
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0034;1036;765;73.84;271;26.16;7;0.68;2.58;4;0.39;1.48;260;25.1;95.94;9;M;FAUTRÉ;Christian;COM;79;7.63;30.38;94017;48.805356,2.547549;Ecole maternelle Jacques Solomon 1;Rue Jacques Solomon;94500;Champigny-sur-Marne;Ecole maternelle Jacques Solomon 1 -  Champigny-sur-Marne
94;Val-de-Marne;11;11ème circonscription;003;Arcueil;0003;942;523;55.52;419;44.48;20;2.12;4.77;0;0.0;0.0;399;42.36;95.23;15;F;VOISIN;Marine;DIV;0;0.0;0.0;94003;48.811667,2.331019;Primaire Olympe de Gouges;56 avenue Lénine;94110;Arcueil;Primaire Olympe de Gouges -  Arcueil
94;Val-de-Marne;05;5ème circonscription;015;Bry-sur-Marne;0007;1065;508;47.7;557;52.3;13;1.22;2.33;0;0.0;0.0;544;51.08;97.67;11;F;RET;Nadine;REM;249;23.38;45.77;94015;48.841051,2.523315;Ecole maternelle Jules Ferry;4 rue Jules Ferry;94360;Bry-sur-Marne;Ecole maternelle Jules Ferry -  Bry-sur-Marne
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0052;1016;456;44.88;560;55.12;3;0.30000000000000004;0.54;0;0.0;0.0;557;54.82;99.46;8;F;MONIÉ;Catherine;ECO;23;2.26;4.13;94068;48.790166,2.488731;Maison de Quartier des Mûriers;Avenue Albert 1er;94100;Saint-Maur-des-Fossés;Maison de Quartier des Mûriers -  Saint-Maur-des-Fossés
94;Val-de-Marne;04;4ème circonscription;079;Villiers-sur-Marne;0001;1027;553;53.85;474;46.15;9;0.88;1.9;0;0.0;0.0;465;45.28;98.1;7;F;BRAS;Hélène;REG;0;0.0;0.0;94079;48.826275,2.541606;Salle des fêtes Georges Brassens;Rue Boieldieu;94350;Villiers-sur-Marne;Salle des fêtes Georges Brassens -  Villiers-sur-Marne
94;Val-de-Marne;11;11ème circonscription;003;Arcueil;0010;1151;667;57.95;484;42.05;17;1.48;3.51;0;0.0;0.0;467;40.57;96.49;5;F;DAVOINE;Nolwenn;DIV;1;0.09;0.21;94003;48.802999,2.3346400000000003;Maternelle Louise Michel;62 avenue de la Convention;94110;Arcueil;Maternelle Louise Michel -  Arcueil
94;Val-de-Marne;10;10ème circonscription;043;Le Kremlin-Bicêtre;0012;862;472;54.76;390;45.24;2;0.23;0.51;1;0.12;0.26;387;44.9;99.23;10;M;FLEURY;Maël;DIV;3;0.35000000000000003;0.78;94043;48.807374,2.351666;Ecole maternelle Pauline Kergomard;10 rue Benoit Malon;94270;Le Kremlin-Bicêtre;Ecole maternelle Pauline Kergomard -  Le Kremlin-Bicêtre
94;Val-de-Marne;04;4ème circonscription;059;Le Plessis-Trévise;0008;907;448;49.39;459;50.61;5;0.55;1.09;0;0.0;0.0;454;50.06;98.91;8;F;MOULIN;Brigitte;EXG;1;0.11;0.22;94059;48.81455,2.565776999999999;Groupe Scolaire maternelle Val Roger;5 avenue du Tramway;94420;Le Plessis-Trévise;Groupe Scolaire maternelle Val Roger -  Le Plessis-Trévise
94;Val-de-Marne;03;3ème circonscription;075;Villecresnes;0006;803;369;45.95;434;54.05;3;0.37;0.6900000000000001;1;0.12;0.23;430;53.55;99.08;5;M;GONZALES;Didier;LR;99;12.33;23.02;94075;48.719119,2.530843;Chateau (Bois);40 rue de Cercay;94440;Villecresnes;Chateau (Bois) -  Villecresnes
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0012;919;606;65.94;313;34.06;3;0.33;0.96;1;0.11;0.32;309;33.62;98.72;2;M;VANNIER;David;DVG;1;0.11;0.32;94076;48.782112,2.357183;MPT Gérard Philipe;118 rue Youri Gagarine;94800;Villejuif;MPT Gérard Philipe -  Villejuif
94;Val-de-Marne;07;7ème circonscription;073;Thiais;0006;1085;525;48.39;560;51.61;5;0.46;0.89;2;0.18;0.36;553;50.97;98.75;8;F;DELECOLE;Hélène;DIV;3;0.28;0.54;94073;48.760069,2.39817;Groupe scolaire Saint-Exupéry;86 avenue de Versailles;94320;Thiais;Groupe scolaire Saint-Exupéry -  Thiais
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0012;1107;440;39.75;667;60.25;1;0.09;0.15;0;0.0;0.0;666;60.16;99.85;3;F;GORGE;Stéphanie;DVG;0;0.0;0.0;94052;48.833293,2.475031;Pavillon Baltard;12 avenue Victor Hugo;94130;Nogent-sur-Marne;Pavillon Baltard -  Nogent-sur-Marne
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0009;1162;493;42.43;669;57.57;7;0.6000000000000001;1.05;5;0.43;0.75;657;56.54;98.21;9;M;JEANBRUN;Vincent;LR;217;18.67;33.03;94038;48.770267,2.326652;Groupe scolaire des Blondeaux;Rue des écoles;94240;L'Haÿ-les-Roses;Groupe scolaire des Blondeaux -  L'Haÿ-les-Roses
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0011;787;337;42.82;450;57.18;5;0.64;1.11;1;0.13;0.22;444;56.42;98.67;10;M;LALORGUE;Jean Luc;DIV;1;0.13;0.23;94046;48.799721,2.441933;Conservatoire municipal;83 rue Victor Hugo;94700;Maisons-Alfort;Conservatoire municipal -  Maisons-Alfort
94;Val-de-Marne;08;8ème circonscription;018;Charenton-le-Pont;0016;1238;605;48.87;633;51.13;2;0.16;0.32;3;0.24;0.47000000000000003;628;50.73;99.21;6;M;PÉQUIGNOT;Renaud;FI;66;5.33;10.51;94018;48.824338,2.397005;Ecole Primaire Robert Desnos;1 rue Robert Grenet;94220;Charenton-le-Pont;Ecole Primaire Robert Desnos -  Charenton-le-Pont
94;Val-de-Marne;03;3ème circonscription;004;Boissy-Saint-Léger;0001;1057;553;52.32;504;47.68;8;0.76;1.589999999999999;3;0.28;0.6000000000000001;493;46.64;97.82;7;F;NARASSIGUIN;Corinne;SOC;60;5.68;12.17;94004;48.749104,2.513598;Salle des fêtes;6 rue de Sucy;94470;Boissy-Saint-Léger;Salle des fêtes -  Boissy-Saint-Léger
94;Val-de-Marne;01;1ère circonscription;011;Bonneuil-sur-Marne;0005;962;605;62.89;357;37.11;7;0.73;1.96;1;0.1;0.28;349;36.28;97.76;9;F;TAGNATI;Marie-Claire;DLF;5;0.52;1.43;94011;48.769542,2.479147;Ecole maternelle romain Rolland;Rue Romain Rolland;94380;Bonneuil-sur-Marne;Ecole maternelle romain Rolland -  Bonneuil-sur-Marne
94;Val-de-Marne;06;6ème circonscription;080;Vincennes;0013;990;397;40.1;593;59.9;7;0.71;1.18;1;0.1;0.17;585;59.09;98.65;2;F;SCHER;Léa;DIV;7;0.71;1.2;94080;48.848961,2.453968;Centre technique municipal;14 avenue Paul Déroulède;94300;Vincennes;Centre technique municipal -  Vincennes
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0006;906;385;42.49;521;57.51;2;0.22;0.38;2;0.22;0.38;517;57.06;99.23;7;M;GUYOT;Stéphane;DIV;1;0.11;0.19;94052;48.833293,2.475031;Pavillon Baltard;12 avenue Victor Hugo;94130;Nogent-sur-Marne;Pavillon Baltard -  Nogent-sur-Marne
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0022;764;473;61.91;291;38.09;5;0.65;1.72;5;0.65;1.72;281;36.78;96.56;13;F;LEUNG;Audrey;DIV;1;0.13;0.36;94041;48.812042,2.377094999999999;Ecole élémentaire Anton Makarenko (A);4 rue Jean Perrin;94200;Ivry-sur-Seine;Ecole élémentaire Anton Makarenko (A) -  Ivry-sur-Seine
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0022;983;556;56.56;427;43.44;2;0.2;0.47000000000000003;3;0.31;0.7000000000000001;422;42.93;98.83;4;M;TANGUY;Thibaut;DIV;8;0.81;1.9;94052;48.846716,2.491306;Lycée Louis Armand;173 boulevard de Strasbourg;94130;Nogent-sur-Marne;Lycée Louis Armand -  Nogent-sur-Marne
94;Val-de-Marne;05;5ème circonscription;052;Nogent-sur-Marne;0003;1081;507;46.9;574;53.1;3;0.28;0.52;4;0.37;0.7000000000000001;567;52.45;98.78;13;F;ADOMO;Caroline;SOC;26;2.41;4.59;94052;48.839502,2.486556;Ecole maternelle Galliéni;2 rue des Clamarts;94130;Nogent-sur-Marne;Ecole maternelle Galliéni -  Nogent-sur-Marne
94;Val-de-Marne;07;7ème circonscription;034;Fresnes;0013;880;551;62.61;329;37.39;8;0.91;2.43;3;0.34;0.91;318;36.14;96.66;6;F;OLLIÉ;Anaïs;DVD;0;0.0;0.0;94034;48.751047,2.323571;Ecole élémentaire Robert Doisneau;Allée du Puits;94260;Fresnes;Ecole élémentaire Robert Doisneau -  Fresnes
94;Val-de-Marne;05;5ème circonscription;058;Le Perreux-sur-Marne;0015;1017;466;45.82;551;54.18;1;0.1;0.18;1;0.1;0.18;549;53.98;99.64;4;M;TANGUY;Thibaut;DIV;7;0.6900000000000001;1.28;94058;48.837619,2.50015;Les 4 saisons (1);2 rue Jean d'Etienne d'Orves;94170;Le Perreux-sur-Marne;Les 4 saisons (1) -  Le Perreux-sur-Marne
94;Val-de-Marne;02;2ème circonscription;022;Choisy-le-Roi;0017;935;475;50.8;460;49.2;3;0.32;0.65;0;0.0;0.0;457;48.88;99.35;7;M;MBAYE;Jean François;REM;138;14.76;30.2;94022;48.768338,2.417014;Ecole Mixte Vicctor Hugo;11 rue Victor Jérome;94600;Choisy-le-Roi;Ecole Mixte Vicctor Hugo -  Choisy-le-Roi
94;Val-de-Marne;01;1ère circonscription;011;Bonneuil-sur-Marne;0009;962;574;59.67;388;40.33;10;1.04;2.58;2;0.21;0.52;376;39.09;96.91;10;M;PLACE;Olivier;SOC;20;2.08;5.32;94011;48.766418,2.480137;Ecole maternelle A/E Cotton B2;Avenue de la République;94380;Bonneuil-sur-Marne;Ecole maternelle A/E Cotton B2 -  Bonneuil-sur-Marne
94;Val-de-Marne;04;4ème circonscription;060;La Queue-en-Brie;0004;842;446;52.97;396;47.03;2;0.24;0.51;1;0.12;0.25;393;46.67;99.24;6;F;PETIT;Maud;MDM;158;18.76;40.2;94060;48.783225,2.578211;Ecole primaire Jean Jaurès - salle d'activité;Rue Jean Jaurès;94510;La Queue-en-Brie;Ecole primaire Jean Jaurès - salle d'activité -  La Queue-en-Brie
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0036;885;500;56.5;385;43.5;0;0.0;0.0;1;0.11;0.26;384;43.39;99.74;10;F;STEFANOFF;Dominique;DLF;0;0.0;0.0;94017;48.824952,2.499619;Ecole maternelle Léon Frapié;1 rue des Génétrais;94500;Champigny-sur-Marne;Ecole maternelle Léon Frapié -  Champigny-sur-Marne
94;Val-de-Marne;08;8ème circonscription;018;Charenton-le-Pont;0016;1238;605;48.87;633;51.13;2;0.16;0.32;3;0.24;0.47000000000000003;628;50.73;99.21;14;F;KHALLOUK;Fatima;COM;6;0.48;0.96;94018;48.824338,2.397005;Ecole Primaire Robert Desnos;1 rue Robert Grenet;94220;Charenton-le-Pont;Ecole Primaire Robert Desnos -  Charenton-le-Pont
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0004;1044;448;42.91;596;57.09;1;0.1;0.17;2;0.19;0.34;593;56.8;99.5;13;M;HOULEY;Rémi;ECO;21;2.01;3.54;94046;48.802518,2.429043;Ecole élémentaire Parmentier A;57 avenue du Général de Gaulle;94700;Maisons-Alfort;Ecole élémentaire Parmentier A -  Maisons-Alfort
94;Val-de-Marne;04;4ème circonscription;071;Sucy-en-Brie;0015;746;375;50.27;371;49.73;6;0.8;1.62;2;0.27;0.54;363;48.66;97.84;13;F;LEMAIRE;Mirabelle;FI;47;6.3;12.95;94071;48.774684,2.525995;Centre social du Rond d'Or;2 place de la fraternité;94370;Sucy-en-Brie;Centre social du Rond d'Or -  Sucy-en-Brie
94;Val-de-Marne;07;7ème circonscription;034;Fresnes;0002;999;408;40.84;591;59.16;3;0.30000000000000004;0.51;1;0.1;0.17;587;58.76;99.32;10;M;KIBONG AMIRA;Georges;DVD;2;0.2;0.34;94034;48.752796000000004,2.313077;Centre de loisir du Parc des Sports;2 avenue de parc des sports;94260;Fresnes;Centre de loisir du Parc des Sports -  Fresnes
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0023;841;452;53.75;389;46.25;5;0.59;1.29;3;0.36;0.77;381;45.3;97.94;4;M;SAVOLDELLI;Pascal;COM;91;10.82;23.88;94041;48.802453,2.380849;Ecole maternelle Jacques Solomon;21 rue Gagnée;94200;Ivry-sur-Seine;Ecole maternelle Jacques Solomon -  Ivry-sur-Seine
